,title,date,n_reply,url
424,"심상정, 與 안방서 지지호소 ""탄핵 폐족 수구 세력 단기간 부활시킨 민주당""",2022.02.16. 오후 3:40,23,https://n.news.naver.com/mnews/article/079/0003610087?sid=100
425,"‘탈원전’서 ‘원전 강국’으로…원자력, 녹색에너지 전환 주목[미리 보는 국정 ⑥ - 탄소중립 흐름 속 기후·환경 어떻게]",2022.03.17. 오후 8:28,23,https://n.news.naver.com/mnews/article/032/0003134868?sid=102
426,[단독]RE100 만든 클라이밋그룹 “현대차 LNG발전소 건설 계획 몰라…심각하게 보고 있다”,2022.05.29. 오후 2:51,23,https://n.news.naver.com/mnews/article/032/0003149876?sid=102
427,2030년 원전 30% 확대…러시아 '우라늄' 막히면 어쩌나,2022.07.25. 오후 6:45,23,https://n.news.naver.com/mnews/article/092/0002263462?sid=105
428,"美 위구르족 인권 탄압 부각, 신장은 中 일대일로 ‘급소’",2021.07.26. 오전 10:02,22,https://n.news.naver.com/mnews/article/037/0000029459?sid=104
429,"심상정 ""34년 낡은 양당 체제 갈아야""…네 번째 대권 도전",2021.08.29. 오후 4:20,22,https://n.news.naver.com/mnews/article/088/0000718711?sid=100
430,신재생 급과속···전기요금 10배 오른다?[뒷북경제],2021.10.10. 오전 10:01,22,https://n.news.naver.com/mnews/article/011/0003971391?sid=101
431,"박영선, 美싱크탱크에 '한·미 경제 동맹 강화' 제언…北 포용 필요성도 거론(종합)",2021.10.30. 오전 5:26,22,https://n.news.naver.com/mnews/article/003/0010801540?sid=104
432,[2021 중앙포럼] 이재명 ‘기회의 나라’ 윤석열 ‘새로운 나라’,2021.11.25. 오전 12:13,22,https://n.news.naver.com/mnews/article/025/0003153644?sid=100
433,"이재명 ""에너지 전환해 바람 연금·햇빛 연금 만들겠다""",2021.12.12. 오후 2:44,22,https://n.news.naver.com/mnews/article/014/0004754266?sid=100
434,"MZ세대 대통령 탄생, 지구 반대편에서 2차 '좌파 붐'이 전개되고 있다  ",2022.01.05. 오후 3:04,22,https://n.news.naver.com/mnews/article/002/0002226195?sid=100
435,충남 찾은 이재명…“李 서방은 사드 같은 건 안 가져와”,2022.02.23. 오후 3:37,22,https://n.news.naver.com/mnews/article/016/0001955353?sid=100
436,"[대선 1.5℃⑤] '그린피스' 정상훈 ""대선 후보 기후 공약, 40점 수준""",2022.03.06. 오전 12:01,22,https://n.news.naver.com/mnews/article/629/0000136119?sid=100
437,"RE100 속도내는 LG화학, 국내 최초 재생에너지 장기구매 계약",2022.04.24. 오전 11:03,22,https://n.news.naver.com/mnews/article/015/0004689612?sid=101
438,"현대사료, 한달새 700% 폭등…대박 난 새주인",2022.04.28. 오후 1:12,22,https://n.news.naver.com/mnews/article/277/0005081381?sid=101
439,"김동연, 과학기술 분야 4대 공약 발표…도민이 체감하는 디지털 전환 등",2022.05.20. 오전 10:16,22,https://n.news.naver.com/mnews/article/421/0006105021?sid=100
440,"권성동 ""文 정부 걷어찬 '주거 사다리' 반드시 되찾아 오겠다""(전문)",2022.07.21. 오전 10:11,22,https://n.news.naver.com/mnews/article/629/0000162185?sid=100
441,"탄소세 도입·남북삼림협력 추진…與 주자들, 탄소중립 공약 발표",2021.07.27. 오후 12:21,21,https://n.news.naver.com/mnews/article/277/0004944138?sid=100
442,"文대통령 ""단계적 일상 회복 위한 새로운 K-모델 창출할 것""(종합)",2021.09.14. 오전 11:13,21,https://n.news.naver.com/mnews/article/277/0004969181?sid=100
443,"시진핑 “선진국, 개도국 기후변화 자금 지원 약속 지켜야”",2021.11.01. 오전 12:19,21,https://n.news.naver.com/mnews/article/366/0000770552?sid=104
444,"HMM, 주주가치 높이고 사업구조 강화",2021.11.15. 오전 10:17,21,https://n.news.naver.com/mnews/article/018/0005086231?sid=101
445,"이재명 ""세계 5강 경제대국 만든다…135조원 디지털 전환 투자""",2022.01.11. 오전 10:00,21,https://n.news.naver.com/mnews/article/008/0004694524?sid=100
446,전기차 보급 늦춰지나…2030년까지 리튬 22만t 부족 전망,2022.02.14. 오전 9:55,21,https://n.news.naver.com/mnews/article/003/0011000172?sid=101
447,진짜 ‘적’ 화석연료 뺀 채… 원전이냐 재생이냐 소모전 [원전 vs 재생 ‘파워게임’을 넘어서],2022.04.19. 오전 6:03,21,https://n.news.naver.com/mnews/article/022/0003687590?sid=102
448,"""원전, 안전중시 사고 버려라"" 윤석열식 '관료 길들이기'",2022.06.28. 오전 11:37,21,https://n.news.naver.com/mnews/article/047/0002358017?sid=102
449,"올여름 '전력 대란' 오나…정부 ""가능성 작지만 총력 대응""",2021.07.01. 오전 11:00,20,https://n.news.naver.com/mnews/article/001/0012496587?sid=101
450,"심상정 ""윤석열 탈원전 반대, 억울함 토로하는 유랑정치""",2021.07.06. 오후 3:36,20,https://n.news.naver.com/mnews/article/018/0004976792?sid=100
451,"與 지도부, 경기도 찾아 ""이재명 당선 후 지지·기대 높아져"" 칭송",2021.07.20. 오후 4:27,20,https://n.news.naver.com/mnews/article/119/0002512830?sid=100
452,"송영길 ""부동산·소주성·방역 정책 등 반성한다""···여야정 협의체 제안도",2021.09.16. 오후 11:50,20,https://n.news.naver.com/mnews/article/011/0003963834?sid=100
453,"[대선 D-100] 베일벗는 주요 공약…이재명·윤석열, 팽팽히 맞서는 쟁점은",2021.11.28. 오전 7:01,20,https://n.news.naver.com/mnews/article/366/0000776694?sid=100
454,"""정권 바뀌면 또 엎어질 텐데""…산업부 떠나는 '탈원전' 관료들",2022.01.20. 오전 6:00,20,https://n.news.naver.com/mnews/article/003/0010955043?sid=101
455,"2차 토론 마무리…李 ""무능한 복수자 안돼"" 尹 ""진정성 있는지 판단""(종합)",2022.02.11. 오후 11:22,20,https://n.news.naver.com/mnews/article/003/0010997285?sid=100
456,"文 ""마지막까지 안보 위기 대응 역량 강화…차기 정부 기반 제공""",2022.03.03. 오후 4:18,20,https://n.news.naver.com/mnews/article/014/0004797542?sid=100
457,국영수 연합작전으로 기후 위기 맞서는 공립 중학교 [탄소 후 미래],2022.03.29. 오전 5:54,20,https://n.news.naver.com/mnews/article/047/0002347275?sid=102
458,"두산, 원전·수소 등 에너지사업 고도화에 5조원 쏜다",2022.05.25. 오후 3:31,20,https://n.news.naver.com/mnews/article/008/0004750691?sid=101
459,"[사설] 날로 값싸지는 재생에너지, 원전에 목맬 때가 아니다",2022.07.14. 오후 7:03,20,https://n.news.naver.com/mnews/article/028/0002598687?sid=110
460,신재생에너지공급인증서(REC) 2만원대 '폭락'…태양광 수익성 '우려',2021.08.10. 오후 4:02,19,https://n.news.naver.com/mnews/article/030/0002962302?sid=101
461,"[이슈분석] 한전, 전력 많이 팔아도 적자 전망...신재생 투자 부담도 갈수록 늘어",2021.09.23. 오후 1:16,19,https://n.news.naver.com/mnews/article/030/0002970937?sid=101
462,이재명 공약 대표작은 기본시리즈…공약 1호는 따로 있다,2021.10.10. 오후 7:00,19,https://n.news.naver.com/mnews/article/025/0003141278?sid=100
463,"박영선, 美싱크탱크 연설…""한·미 '경제 동맹 업그레이드' 필요""",2021.10.30. 오전 12:51,19,https://n.news.naver.com/mnews/article/003/0010801504?sid=104
464,경제성 없다며 폐쇄한 월성 원전까지…내달부터 전기료로 탈원전 손실 보전,2021.11.25. 오후 12:00,19,https://n.news.naver.com/mnews/article/277/0005005408?sid=101
465,"[전문] 윤석열 신년기자회견…""코로나 위기 극복, 시장경제 회복""",2022.01.11. 오전 10:12,19,https://n.news.naver.com/mnews/article/119/0002565721?sid=100
466,"이재명 “디지털에 135조 투자, 일자리 200만개 만들 것”",2022.01.12. 오전 3:56,19,https://n.news.naver.com/mnews/article/023/0003665711?sid=100
467,순탄치 않았던 文 중동 순방…돌발 악재 속 경제외교 주력,2022.01.21. 오전 8:52,19,https://n.news.naver.com/mnews/article/003/0010957746?sid=100
468,"""경기도 왕비"" ""신정아 같다""…추경 심사서 '李-尹 부인' 대리전",2022.02.08. 오후 5:15,19,https://n.news.naver.com/mnews/article/001/0012967933?sid=100
469,[안현실 칼럼] 왜 정부는 실패하는가,2022.02.17. 오전 6:32,19,https://n.news.naver.com/mnews/article/015/0004664589?sid=105
470,"이재명 ""과학기술 일류강국…300만개 일자리 자신 있다""",2022.02.27. 오후 7:28,19,https://n.news.naver.com/mnews/article/001/0013016641?sid=100
471,'산불벨트'따라 늘어선 '에너지벨트'…또다른 재난 불씨,2022.03.25. 오전 8:08,19,https://n.news.naver.com/mnews/article/437/0000293591?sid=102
472,[르포] 태양광 난립한 제주...“정부 믿고 설치했는데 전력 남아돌자 강제 중단”,2022.05.06. 오전 9:01,19,https://n.news.naver.com/mnews/article/366/0000811616?sid=101
473,2030년까지 원전 비중 30% 이상으로…탈원전 'OUT',2022.07.05. 오전 11:25,19,https://n.news.naver.com/mnews/article/215/0001040801?sid=101
474,"러, 독일 가스공급 재개? 중단?…푸틴, 유럽 경제 숨통 조인다",2022.07.20. 오전 10:33,19,https://n.news.naver.com/mnews/article/421/0006228879?sid=104
475,"박홍근 ""檢출신 '문고리 육상시'…권력사유화, 朴땐 탄핵""(종합2보)",2022.07.20. 오후 7:50,19,https://n.news.naver.com/mnews/article/001/0013324202?sid=100
476,[아침햇발] 그들은 왜 ‘탈원전 부수기’에 올인할까? / 정남구,2021.07.06. 오후 1:30,18,https://n.news.naver.com/mnews/article/028/0002551414?sid=110
477,與 대선 후보들 탄소중립 공약 발표…이재명 “실천력”-이낙연 “속도전” 강조,2021.07.27. 오전 11:23,18,https://n.news.naver.com/mnews/article/016/0001866942?sid=100
478,"현대차, 배터리·수소차 올인…‘2045년 탄소중립’ 실현",2021.09.06. 오후 6:44,18,https://n.news.naver.com/mnews/article/092/0002232877?sid=103
479,GM “전기차 1위 될 것”…2030년까지 매출 2배 목표,2021.10.07. 오전 8:23,18,https://n.news.naver.com/mnews/article/018/0005053754?sid=101
480,믿었던 車마저 침체···과도한 中의존·탈탄소에 얼어붙는 '유럽의 엔진',2021.11.09. 오후 5:58,18,https://n.news.naver.com/mnews/article/011/0003983296?sid=104
481,이재명표 '상생'경제…벤처투자 예산 10조·플랫폼 수수료 공개,2021.12.08. 오전 10:21,18,https://n.news.naver.com/mnews/article/008/0004680619?sid=100
482,"[전문] 문 대통령 ""대선, 적대·분열 아닌 희망·통합 선거 돼야""",2022.01.03. 오전 10:26,18,https://n.news.naver.com/mnews/article/047/0002337754?sid=100
483,호남으로 달려간 이재명 “광주 군공항 이전할 것”,2022.01.28. 오전 12:02,18,https://n.news.naver.com/mnews/article/025/0003169909?sid=100
484,이재명 “가장 먼저 일상 회복하는 코로나 신속극복국가 책임질 것”,2022.02.24. 오후 9:01,18,https://n.news.naver.com/mnews/article/011/0004023040?sid=100
485,"한국에너지공대 개교…""에너지 연구 세계 톱10 목표""",2022.03.02. 오후 12:18,18,https://n.news.naver.com/mnews/article/031/0000656961?sid=105
486,이렇게나 일방적인 원전 정책 [뉴스큐레이터],2022.04.25. 오전 11:51,18,https://n.news.naver.com/mnews/article/036/0000046368?sid=102
487,"‘미·유럽선 100%’ 삼성전자, 국내 재생에너지 비중 3% 왜?",2022.07.03. 오후 9:23,18,https://n.news.naver.com/mnews/article/032/0003157229?sid=101
488,RE100도 품질 평가가 필요하다,2022.07.19. 오전 8:06,18,https://n.news.naver.com/mnews/article/033/0000044338?sid=101
489,"부산시, '분산형 청정에너지' 청사포 해상풍력 주목…탄소중립과 에너지자립 기대",2021.07.27. 오전 11:04,17,https://n.news.naver.com/mnews/article/417/0000718943?sid=102
490,"""탄소세 증세용 아냐, 인식부터 바꿔야""[이정훈의 人터뷰]",2021.08.08. 오전 7:52,17,https://n.news.naver.com/mnews/article/018/0005005307?sid=101
491,김두관 “‘조국 사태’는 이낙연-윤석열 합작품” VS 李 측 “금도를 지켜라”,2021.08.11. 오전 8:15,17,https://n.news.naver.com/mnews/article/022/0003608936?sid=100
492,'원자력' 빠진 탄소중립기본법 실현 가능성 떨어져..과학계 일각서도 비판,2021.09.15. 오후 5:28,17,https://n.news.naver.com/mnews/article/018/0005038429?sid=105
493,"중국은 최악 전력난… 공장가동 90% 줄이고, 전력 요일제",2021.10.04. 오전 3:03,17,https://n.news.naver.com/mnews/article/023/0003644070?sid=101
494,탄소 중립 실현할 기술도 없는데…2050년까지 '넷제로',2021.10.18. 오후 6:15,17,https://n.news.naver.com/mnews/article/025/0003143334?sid=101
495,“화물차 ‘정관수술’ 해 볼까”…환경 문제로 치닫는 ‘요소수 품귀 현상’,2021.11.08. 오후 7:23,17,https://n.news.naver.com/mnews/article/082/0001126634?sid=102
496,"문 대통령 ""합천, '탄소중립 시대' 대한민국 에너지 전환 중심""",2021.11.24. 오후 8:24,17,https://n.news.naver.com/mnews/article/629/0000117954?sid=100
497,이재명 “기업 활동 방해 않고 적극 지원···법 위반하면 단호하게”,2021.12.09. 오후 6:22,17,https://n.news.naver.com/mnews/article/011/0003995148?sid=100
498,팔리거나 방치되거나… 위기의 주유소 부지,2022.01.11. 오전 6:01,17,https://n.news.naver.com/mnews/article/366/0000786322?sid=101
499,"문승욱 ""신한울 3, 4호기 건설 없다...사용후핵연료 해결안돼""",2022.01.25. 오후 3:07,17,https://n.news.naver.com/mnews/article/014/0004778153?sid=101
500,[이슈 In] 기후위기 대응한다더니…가스에서 석탄으로 돌아간 유럽,2022.02.13. 오전 10:06,17,https://n.news.naver.com/mnews/article/001/0012979949?sid=102
501,속도 붙은 EU 원전 드라이브… ‘K-택소노미’ 수정될까,2022.02.19. 오전 5:45,17,https://n.news.naver.com/mnews/article/417/0000786932?sid=101
502,"문 대통령 ""신규원전 중단-노후원전 연장금지 2084년까지 추진""",2022.02.25. 오후 5:40,17,https://n.news.naver.com/mnews/article/047/0002343790?sid=100
503,"中관영매체 ""러 가스 중단, 서방의 우크라 지원에 대한 억지력""",2022.04.28. 오전 9:19,17,https://n.news.naver.com/mnews/article/421/0006058197?sid=104
504,"“재생에너지, 경제적으로도 합리적”[지구를 살리는 스타트업](7)",2022.05.31. 오후 4:19,17,https://n.news.naver.com/mnews/article/033/0000044139?sid=101
505,"""원전, 2050 탄소중립에 필수""…IEA의 충고 [남정민의 생생현장 줌 인]",2022.07.06. 오전 8:02,17,https://n.news.naver.com/mnews/article/015/0004720740?sid=101
506,"""중국, 에너지안보 우려에 석탄발전 가동량 급히 늘려""",2022.07.20. 오후 4:05,17,https://n.news.naver.com/mnews/article/001/0013323717?sid=104
507,"[속보] 文 ""에너지차관 신설…탄소중립은 새 국제질서""",2021.07.06. 오전 11:20,16,https://n.news.naver.com/mnews/article/215/0000969807?sid=100
508,[편집국에서] ‘미치지 않고서야’,2021.07.26. 오후 6:00,16,https://n.news.naver.com/mnews/article/028/0002554188?sid=110
509,탄소중립 세계 14번째 법제화…2030년 감축목표는 기대 못미쳐,2021.08.31. 오후 7:20,16,https://n.news.naver.com/mnews/article/028/0002558800?sid=102
510,"전기료인상이 두려운 中企·소상공인 ""현장충격 불가피""",2021.09.23. 오후 3:44,16,https://n.news.naver.com/mnews/article/008/0004648006?sid=101
511,"문 대통령 ""수소 선점 경쟁 치열…국가역량 모아 수소경제 선도""",2021.10.07. 오후 5:10,16,https://n.news.naver.com/mnews/article/003/0010757815?sid=100
512,“탈원전 지속땐 2050년까지 1500兆 든다… 전기료는 120% 폭등”,2021.10.27. 오후 2:01,16,https://n.news.naver.com/mnews/article/023/0003649029?sid=101
513,"이재명 ""우리사회 전환적 위기"" 윤석열 ""정부, 완전 자율주행 시대 천명했지만 실행 더뎌""",2021.11.23. 오전 9:35,16,https://n.news.naver.com/mnews/article/009/0004882933?sid=100
514,[안현실 칼럼] 인공지능 때문에 기본소득 필요하다고?,2021.12.09. 오전 12:19,16,https://n.news.naver.com/mnews/article/015/0004638383?sid=110
515,"文대통령 ""완전한 위기극복으로 선도국가 시대 열어갈 것""",2022.01.03. 오전 11:14,16,https://n.news.naver.com/mnews/article/008/0004691119?sid=100
516,“원전 더 늘리지 않는 것이 정부 방침”,2022.01.25. 오후 5:35,16,https://n.news.naver.com/mnews/article/082/0001138532?sid=101
517,"[데일리안 오늘뉴스 종합] 李-尹, 엎치락 뒤치락…2개 조사서 오차범위 내 '초박빙', 푸틴·시진핑 통화…""우크라이나 고위급과 협상 희망"" 등",2022.02.25. 오후 8:55,16,https://n.news.naver.com/mnews/article/119/0002579769?sid=101
518,‘골리앗’ 원전 vs ‘다윗’ 재생에너지… 파워 게임에 길 잃은 에너지정책 [원전 vs 재생 ‘파워게임’을 넘어서],2022.04.18. 오전 6:03,16,https://n.news.naver.com/mnews/article/022/0003687215?sid=102
519,"[이번주 증시] 中봉쇄 완화·OPEC+ 증산 '긍정적'…""공포심리 완화""",2022.06.05. 오전 10:01,16,https://n.news.naver.com/mnews/article/031/0000677009?sid=101
520,"미국도 이상 폭염‥바이든, 국가 비상사태 선포 ""검토중""",2022.07.20. 오후 8:28,16,https://n.news.naver.com/mnews/article/214/0001210398?sid=104
521,"文대통령 ""이제 한국은 선진국…선도국가 도약해야""",2021.07.06. 오전 11:24,15,https://n.news.naver.com/mnews/article/002/0002198304?sid=100
522,"SK이노베이션, 배터리·E&P사업 분할…IPO 시점은 내년?",2021.08.04. 오후 3:46,15,https://n.news.naver.com/mnews/article/018/0005003045?sid=101
523,"""2035년 유럽선 전기차만 판매""···현대차, 친환경 모빌리티 선두 굳힌다",2021.09.06. 오후 6:04,15,https://n.news.naver.com/mnews/article/011/0003959200?sid=101
524,"사라진 '명낙 대전'…정세균·박용진, 이재명 기본소득 맹공",2021.09.07. 오후 9:14,15,https://n.news.naver.com/mnews/article/003/0010707338?sid=100
525,'헝가리 원전'과 '따뜻 아르헨' 등 순방 구설수 해명에 분주한 靑,2021.11.04. 오후 4:31,15,https://n.news.naver.com/mnews/article/079/0003571256?sid=100
526,"文대통령 ""탄소중립 협력에 북한도 참여하길…평화에 기여""",2021.11.11. 오후 1:11,15,https://n.news.naver.com/mnews/article/025/0003150018?sid=100
527,[세쓸통]비용도 모르는 韓 탄소중립…주요국 투자 규모는?,2021.11.14. 오전 8:00,15,https://n.news.naver.com/mnews/article/003/0010830571?sid=101
528,"""에너지 전환, AI통한 최적화 필수""",2021.11.23. 오후 5:34,15,https://n.news.naver.com/mnews/article/015/0004631949?sid=105
529,이재명 “에너지전환으로 바람연금·햇빛연금 만들겠다”,2021.12.12. 오후 2:42,15,https://n.news.naver.com/mnews/article/277/0005014013?sid=100
530,"문 대통령 ""세계 10위 경제대국""…2022년 신년사 [전문]",2022.01.03. 오전 11:31,15,https://n.news.naver.com/mnews/article/215/0001007003?sid=100
531,유권자 질문에 답한 대선 후보 기후위기 공약 총정리 Ⅱ,2022.01.04. 오후 1:25,15,https://n.news.naver.com/mnews/article/028/0002574153?sid=100
532,"‘신한울 3·4호기 재개’ 대선 공약에… 문승욱 ""재건설 없다""",2022.01.25. 오후 5:53,15,https://n.news.naver.com/mnews/article/014/0004778347?sid=101
533,“황금어장 파괴하는 해상풍력 반대” 전국 9곳 어업인 2000명 궐기대회,2022.02.17. 오전 4:37,15,https://n.news.naver.com/mnews/article/023/0003673341?sid=102
534,채식급식 날은 매점 가는 날? 이렇게 하면 성공한다 [탄소 후 미래],2022.03.25. 오전 7:45,15,https://n.news.naver.com/mnews/article/047/0002346924?sid=102
535,"이낙연 전 총리 ""윤 당선인, 미·일 중시해 中·北 자극할 것""",2022.03.29. 오후 5:58,15,https://n.news.naver.com/mnews/article/001/0013080416?sid=100
536,"윤석열정부의 에너지 정책, 원전중심주의 재천명",2022.04.28. 오전 11:52,15,https://n.news.naver.com/mnews/article/031/0000669250?sid=105
537,에너지정책 유턴 - 재생에너지 대신 원전으로,2022.07.05. 오후 8:18,15,https://n.news.naver.com/mnews/article/214/0001207076?sid=101
538,[지평선] 공공기관의 ‘문재인 그늘’,2022.07.27. 오후 6:01,15,https://n.news.naver.com/mnews/article/469/0000688503?sid=110
539,손정의도 반한 국산 배터리 신병기...에너지시장 게임체인저 주목,2021.07.25. 오전 6:57,14,https://n.news.naver.com/mnews/article/008/0004621308?sid=101
540,"탄소중립 시나리오, 2050년 '넷제로'는 막연…불확실성만 컸다",2021.08.06. 오전 5:01,14,https://n.news.naver.com/mnews/article/079/0003538578?sid=101
541,"문 대통령 ""평화롭고 품격 있는 선진국으로 나아가자"" [전문]",2021.08.15. 오전 11:11,14,https://n.news.naver.com/mnews/article/015/0004591908?sid=100
542,재생에너지·미래차…이재명표 '1호 성장공약' 베일 벗었다,2021.08.26. 오전 10:30,14,https://n.news.naver.com/mnews/article/008/0004636545?sid=100
543,석탄 이어 천연가스 원유가격까지 폭등...요동치는 원자재 시장,2021.10.07. 오전 11:30,14,https://n.news.naver.com/mnews/article/277/0004979797?sid=104
544,"“정부 탈원전·신재생에너지 전환 세금 인상 불가피""",2021.10.20. 오후 3:02,14,https://n.news.naver.com/mnews/article/022/0003630055?sid=101
545,"문대통령, 北에 '동북아 산림협력' 참여 촉구…""평화에 기여""",2021.11.11. 오후 12:35,14,https://n.news.naver.com/mnews/article/001/0012785953?sid=100
546,"정부, 내년 1분기에 ‘무탄소’ 수소·암모니아 발전 로드맵 마련",2021.12.07. 오후 12:19,14,https://n.news.naver.com/mnews/article/366/0000778715?sid=101
547,"""30년 뒤 기름을 누가 사나""…석유 대신 태양에 투자하는 산유국들",2022.01.02. 오전 8:00,14,https://n.news.naver.com/mnews/article/008/0004690735?sid=101
548,[사설] 이재명·윤석열 막 올린 비전 대결… 제대로 경쟁하라,2022.01.12. 오전 4:31,14,https://n.news.naver.com/mnews/article/469/0000652132?sid=110
549,윤후덕 “네거티브로는 승리 못 해… 李 공약엔 '전환적 공정성장' 담론 담겨” [인터뷰],2022.02.09. 오후 6:27,14,https://n.news.naver.com/mnews/article/022/0003665280?sid=100
550,"윤석열 ""원전 최강국 건설"" vs 이재명 ""탈원전 대신 감원전""",2022.02.16. 오후 5:11,14,https://n.news.naver.com/mnews/article/008/0004709108?sid=101
551,"‘한전’ 오랜 침묵깨고 국민주 복귀하나… 대선 코앞, 의미있는 상승",2022.03.06. 오후 8:11,14,https://n.news.naver.com/mnews/article/138/0002120134?sid=105
552,"[단독] 화석연료 LNG가 탄소free?… 공정위 ""문제없다""",2022.03.21. 오전 11:01,14,https://n.news.naver.com/mnews/article/469/0000664633?sid=103
553,인수위 “5년 내 초미세먼지 30% 감축” [윤석열 시대],2022.04.28. 오후 6:42,14,https://n.news.naver.com/mnews/article/022/0003690824?sid=100
554,"민주, '탈원전 바보' 尹에 ""전 세계가 바보 같은 짓 하나""",2022.06.22. 오후 6:05,14,https://n.news.naver.com/mnews/article/003/0011262403?sid=100
555,"보수화된 美 대법원, 낙태권 폐지 이어 온실가스 규제까지 제동",2022.07.01. 오전 11:23,14,https://n.news.naver.com/mnews/article/011/0004071527?sid=104
556,"탈원전 폐기 공식화, 2030년 원전 비중 30%로 늘린다",2022.07.05. 오후 2:54,14,https://n.news.naver.com/mnews/article/082/0001163440?sid=101
557,"[현장영상+] 권성동 ""文 정부, 정치가 경제 발목 잡아...정치적 이익 우선""",2022.07.21. 오전 10:05,14,https://n.news.naver.com/mnews/article/052/0001766820?sid=100
558,"원희룡 ""文대통령 에너지 정책, 세계적 블랙코미디…원전, 혁신적 방안 있어""",2021.07.06. 오전 10:42,13,https://n.news.naver.com/mnews/article/277/0004932486?sid=100
559,탄소 중립 시대…'전기 먹는 하마' 가상화폐 채굴 이대로 괜찮나,2021.07.20. 오전 7:01,13,https://n.news.naver.com/mnews/article/119/0002512552?sid=101
560,이낙연 “미래 대통령은 반드시 ‘ESG 대통령’ 돼야”…‘ESG 4법’ 대표발의,2021.08.03. 오후 2:50,13,https://n.news.naver.com/mnews/article/016/0001870139?sid=100
561,"""비판받는 탄소중립안, 어느하나 만만찮다""[이정훈의 人터뷰]",2021.08.08. 오전 7:46,13,https://n.news.naver.com/mnews/article/018/0005005303?sid=101
562,2030년 온실가스 감축 목표치 확정...2018년 대비 '35% 이상',2021.09.01. 오후 1:00,13,https://n.news.naver.com/mnews/article/052/0001634828?sid=101
563,"탄소중립 도달, EU 60년-美 42년-韓 32년… 발전업계 “지나치게 급진적”",2021.10.19. 오전 3:02,13,https://n.news.naver.com/mnews/article/020/0003387985?sid=102
564,원전 발전비중 6%까지 낮추는 건 자해…신한울 3·4호기 불가피,2021.11.01. 오후 5:43,13,https://n.news.naver.com/mnews/article/009/0004872858?sid=101
565,"윤석열 ""文정부 '탈원전 포퓰리즘' 폐기…'스마트 원전' 개발""",2021.11.18. 오전 11:24,13,https://n.news.naver.com/mnews/article/421/0005732365?sid=100
566,"정부, 월성1호기 등 원전 5기 에너지전환 비용보전 확정",2021.11.25. 오후 12:00,13,https://n.news.naver.com/mnews/article/421/0005746515?sid=101
567,"K-조선, 역대 최다 LNG선 수주…내년에도 '순풍'",2021.12.13. 오후 4:53,13,https://n.news.naver.com/mnews/article/018/0005105804?sid=101
568,"한전, 4조2000억 원 규모 UAE 해저 송전망 깐다",2021.12.22. 오후 5:53,13,https://n.news.naver.com/mnews/article/469/0000648262?sid=101
569,2050년 탄소중립까지 무엇을 할 것인가,2022.01.11. 오전 6:44,13,https://n.news.naver.com/mnews/article/308/0000030053?sid=102
570,이재명 “수출 1조·소득 5만 달러·G5시대 열겠다”,2022.01.12. 오전 10:32,13,https://n.news.naver.com/mnews/article/016/0001936434?sid=100
571,"문 대통령 ""한·UAE 협력 시 수소경제 선도…탄소중립 세계 모범""",2022.01.16. 오후 6:41,13,https://n.news.naver.com/mnews/article/003/0010947380?sid=100
572,[원전 논쟁①]대선 후 정책 기조 변화 불가피?,2022.01.29. 오전 10:00,13,https://n.news.naver.com/mnews/article/003/0010973555?sid=101
573,"이재명 ""수소경제 경시, 에너지 전환 안이한 야권 안타까워""",2022.02.05. 오후 12:13,13,https://n.news.naver.com/mnews/article/008/0004704247?sid=100
574,"민주당 경남 선대위 ""경남 재도약 위해 이재명 지지해달라""",2022.02.14. 오후 4:13,13,https://n.news.naver.com/mnews/article/421/0005904591?sid=100
575,"송영길 ""신한울 3·4호기 건설 재논의…무주택자 전세자금 지원 확대""",2022.03.06. 오후 5:25,13,https://n.news.naver.com/mnews/article/003/0011045885?sid=100
576,"24일 산업부 인수위 업무보고…전기료 인상, 탈원전 폐기, 통상 이관 '쟁점화'",2022.03.24. 오전 10:41,13,https://n.news.naver.com/mnews/article/119/0002587841?sid=101
577,"""태양광발전 막는 거리규제 풀어달라"" 기후단체, 인수위에 요청",2022.04.13. 오후 1:09,13,https://n.news.naver.com/mnews/article/025/0003187298?sid=102
578,"나토 동진에 가스 차단으로 대응…서방·러, 강대강 치킨게임",2022.05.13. 오전 11:33,13,https://n.news.naver.com/mnews/article/001/0013176471?sid=104
579,법적 근거 확보한 신한울 3·4호기…2025년 착공 '청신호',2022.07.06. 오전 7:46,13,https://n.news.naver.com/mnews/article/018/0005260609?sid=101
580,"“멜론, 年 20만톤 탄소 배출”… 커지는 ‘친환경 K-POP’ 목소리",2022.07.27. 오전 9:01,13,https://n.news.naver.com/mnews/article/366/0000830174?sid=101
581,"검찰 ""월성원전 조기폐쇄는 청와대·산업부·한수원의 조직적 범죄""",2021.08.24. 오후 5:56,12,https://n.news.naver.com/mnews/article/011/0003953871?sid=102
582,"대선 출마 이정미 ""석탄발전 조기 폐쇄""",2021.08.31. 오후 2:42,12,https://n.news.naver.com/mnews/article/047/0002325100?sid=100
583,"영국 기름난, 중국 전력난, 미국 반도체 회의 등에 한국 정부도 화들짝 '긴급회의'",2021.09.30. 오후 1:27,12,https://n.news.naver.com/mnews/article/009/0004858371?sid=101
584,"8일만에 열리는 中 증시, 국내 증시에 약될까 독될까",2021.10.07. 오후 5:13,12,https://n.news.naver.com/mnews/article/011/0003970693?sid=101
