,title,date,n_reply,url
13,"윤 대통령의 위험천만한 주문... ""바보같은 짓"" 그만 두라",2022.06.24. 오후 7:02,629,https://n.news.naver.com/mnews/article/047/0002357729?sid=102
14,바이든도 “원전은 무공해”…한국만 ‘탈원전 역주행’,2021.12.10. 오후 7:45,599,https://n.news.naver.com/mnews/article/449/0000219170?sid=104
15,"""EU 뭐란 걸 들어 본 적이""…TV토론서 확인된 윤석열의 부실한 '원전 확대론'",2022.02.04. 오후 6:45,593,https://n.news.naver.com/mnews/article/002/0002229813?sid=102
16,'탈원전 탓'으로 지지도 올리려던 윤석열·최재형 '아뿔싸',2021.08.07. 오후 5:56,580,https://n.news.naver.com/mnews/article/047/0002322564?sid=102
17,탈원전 중에도…'원전 기술개발 메카' 짓는 文정부,2021.07.21. 오후 6:47,574,https://n.news.naver.com/mnews/article/119/0002513260?sid=101
18,"靑, '원전 없는 탄소중립' 논란에 ""탈원전 기조 변함없다""",2021.11.04. 오후 2:25,569,https://n.news.naver.com/mnews/article/001/0012770364?sid=100
19,"윤석열 '후쿠시마' 후폭풍… 與野 모두 ""공부해라"" 맹폭",2021.08.05. 오후 10:08,551,https://n.news.naver.com/mnews/article/469/0000622097?sid=100
20,"""청약통장·손발노동·메이저 언론""…윤석열 실언史 보니",2021.09.24. 오전 10:16,535,https://n.news.naver.com/mnews/article/018/0005043607?sid=100
21,“목표 과도” “탁상공론” “국민기만”… 정부 빼고 모두가 비판 [2050 탄소중립 시나리오 초안],2021.08.05. 오후 6:21,529,https://n.news.naver.com/mnews/article/022/0003607406?sid=101
22,"윤석열 당선인이 이 약속 다 지키면, 큰일납니다 [그 정보가 알고 싶다]",2022.03.16. 오전 6:03,512,https://n.news.naver.com/mnews/article/047/0002345943?sid=100
23,"이재명, TK서 ‘우클릭’… 文정부 탈원전 정책엔 “다시 숙의할 필요”",2021.12.10. 오후 4:57,505,https://n.news.naver.com/mnews/article/020/0003398995?sid=154
24,사상 최대의 적자 '한전' 국민이 감당해라? [탐사보도 뉴스프리즘],2022.06.04. 오후 10:01,494,https://n.news.naver.com/mnews/article/422/0000545169?sid=101
25,"이재명 ""나는 준비된 대통령…부동산 대개혁, 기본소득·주택 추진"" [수락 연설 전문]",2021.10.10. 오후 6:43,485,https://n.news.naver.com/mnews/article/088/0000725136?sid=100
26,"[단독] 이재명 ""남북 '한반도 탄소중립' 공동선언 추진""... 文정부 구상 계승",2022.02.11. 오전 10:58,477,https://n.news.naver.com/mnews/article/469/0000657633?sid=100
27,"[속보] 문대통령 ""집값 확고한 하향안정세 이어가며 주택공급 속도""",2022.01.03. 오전 10:39,463,https://n.news.naver.com/mnews/article/009/0004903273?sid=100
28,文대통령 “UN 만장일치로 韓 선진국…‘피와 땀’ 성과”(상보),2021.07.06. 오전 11:17,457,https://n.news.naver.com/mnews/article/018/0004976575?sid=100
29,탈원전 추진하던 문 대통령 “원전이 60년간 주력”,2022.02.25. 오후 5:51,449,https://n.news.naver.com/mnews/article/018/0005155318?sid=100
30,"우원식 ""尹, 자신있으면 원전 토론하자…원전회귀야말로 '삼류국가'""",2021.07.08. 오전 7:47,429,https://n.news.naver.com/mnews/article/018/0004978160?sid=100
31,"헝가리 “문 대통령, 원전 없이 탄소중립 불가하다는데 공감”",2021.11.04. 오전 12:02,428,https://n.news.naver.com/mnews/article/025/0003147981?sid=100
32,"주식개미 이재명 ""공정회복하면 코스피 5,000 간다""",2021.12.10. 오전 7:21,421,https://n.news.naver.com/mnews/article/011/0003995229?sid=101
33,‘文정부 靑’ 정조준… ‘월성원전 수사기록’ 면밀 검토,2022.05.11. 오전 11:31,387,https://n.news.naver.com/mnews/article/021/0002513128?sid=102
34,"""철거비만 5억, 폐업 꿈도 못꿔요"" 처치곤란 주유소 급증",2021.12.12. 오후 6:10,375,https://n.news.naver.com/mnews/article/009/0004892678?sid=101
35,"'경남 순회' 이재명 ""선거만 되면 북풍…증오·갈등·분열 안돼""(종합)",2022.02.05. 오후 8:30,358,https://n.news.naver.com/mnews/article/421/0005885058?sid=100
36,"""이재명 후보, 부동산 세금으로 국민에 고통주는 일 없을 것"" [핫이슈]",2022.01.08. 오전 8:30,350,https://n.news.naver.com/mnews/article/009/0004906097?sid=100
37,"한국, 지금도 석탄화력 5기 건설 중인 ‘기후악당국’",2021.08.30. 오후 9:44,343,https://n.news.naver.com/mnews/article/032/0003095134?sid=101
38,"文 ""원전, 향후 60년동안 주력 전력…수출은 너무나 당연""",2022.02.25. 오후 6:18,337,https://n.news.naver.com/mnews/article/016/0001956672?sid=100
39,"송영길 ""180석 민주당과 협력 안하면 어떤 대통령도 국정 못 끌고 가""",2021.09.29. 오후 2:34,335,https://n.news.naver.com/mnews/article/003/0010742793?sid=100
40,"文대통령 ""태양광 오해 있어, '수상태양광'이 불식 계기 되길""",2021.11.24. 오후 6:55,330,https://n.news.naver.com/mnews/article/016/0001916720?sid=100
41,尹 “바보짓” 외치며 ‘원전 직진’하는데 산업부는 ‘탈원전 인사’만 모아 공청회,2022.06.23. 오전 11:31,321,https://n.news.naver.com/mnews/article/021/0002519018?sid=101
42,"이재명 “모든 네거티브 중단, 3040대 장관 등용”...위기맞은 與, ‘쇄신’ 드라이브",2022.01.26. 오전 9:02,314,https://n.news.naver.com/mnews/article/016/0001942734?sid=100
43,"""언론이 대통령 발언 오해""…'탈원전' 포기 아니라는 청와대",2022.03.02. 오후 5:59,308,https://n.news.naver.com/mnews/article/009/0004929251?sid=101
44,EU “원전은 녹색경제” 확정… 대선 앞둔 한국 ‘탈원전 정책’에 파장,2022.02.04. 오전 5:08,306,https://n.news.naver.com/mnews/article/081/0003249183?sid=104
45,"이재명 ""집중견제는 내 '업보'…文대통령이 위로해줘""",2021.07.14. 오후 10:51,302,https://n.news.naver.com/mnews/article/421/0005478660?sid=100
46,[한삼희의 환경칼럼] 탈원전을 ‘이미지 세탁’ 하고 나온 감원전,2022.03.02. 오전 12:01,300,https://n.news.naver.com/mnews/article/023/0003675997?sid=110
47,"6600억원대 한수원 손실, 국민이 낸 전기료로 보전",2021.11.25. 오후 6:32,299,https://n.news.naver.com/mnews/article/366/0000776330?sid=101
48,"""따스한 대통령, 일 잘하는 대통령""…이재명의 마지막 방송연설[전문]",2022.03.08. 오후 10:21,296,https://n.news.naver.com/mnews/article/018/0005162961?sid=100
49,"이재명 ""과학기술·산업·교육·국토 4대 대전환으로 5대 강국""",2022.01.11. 오전 10:10,294,https://n.news.naver.com/mnews/article/001/0012909865?sid=100
50,"文 ""신한울1, 2호기·신고리 5, 6호기 빠른 시간내 정상 가동""",2022.02.25. 오후 5:15,293,https://n.news.naver.com/mnews/article/015/0004668124?sid=100
51,"윤석열, 연일 원전 행보 이어가는 이유 있다",2021.07.06. 오후 4:47,290,https://n.news.naver.com/mnews/article/006/0000108633?sid=100
52,"독일은 '탈원전'으로, 한국은 '탈탈원전'으로? [탄소 후 미래]",2022.03.12. 오후 8:48,288,https://n.news.naver.com/mnews/article/047/0002345626?sid=102
53,"양이원영 ""문 정부 탈원전 때문에 전기요금 인상? 거짓선동 그만""",2022.06.15. 오후 4:47,284,https://n.news.naver.com/mnews/article/047/0002356720?sid=100
54,“원전 건설 중단 그냥 밀어붙이면 벽창호” 연일 文 정부와 차별화하려 애쓰는 李,2021.12.12. 오전 7:14,280,https://n.news.naver.com/mnews/article/022/0003647016?sid=100
55,"윤석열 ""자영업자 임대료 3분의1 국가가 부담하겠다""",2022.01.11. 오전 10:48,277,https://n.news.naver.com/mnews/article/469/0000651962?sid=100
56,"정세균, '4위' 충격에 중도 사퇴...""평당원 돌아갈 것""",2021.09.13. 오후 6:11,271,https://n.news.naver.com/mnews/article/052/0001639900?sid=100
57,이재명 “4대위기 극복해 국민소득 5만 달러 대도약”,2022.01.04. 오전 11:04,266,https://n.news.naver.com/mnews/article/020/0003403675?sid=100
58,"""정부가 그리 돈이 많냐"" 묻자, 이재명 ""돈 많은 게 정부다""",2022.02.12. 오후 5:30,263,https://n.news.naver.com/mnews/article/119/0002575064?sid=100
59,"'우크라 리더십' 지적했던 이재명…""러시아 침략 규탄""",2022.03.01. 오후 4:09,262,https://n.news.naver.com/mnews/article/119/0002580713?sid=100
60,"자가격리 들어간 송영길 SNS로 李 지원...“尹, 에너지 전환 관심 없어”",2022.02.05. 오전 10:42,260,https://n.news.naver.com/mnews/article/081/0003249460?sid=100
61,"[전문]이재명 당대표 출마…“민주당과 정치, 그리고 세상을 바꾸겠다”",2022.07.17. 오후 2:05,257,https://n.news.naver.com/mnews/article/011/0004076994?sid=100
62,"[전문]文대통령 ""세계TOP10 국가, 누구도 폄하못해…마지막까지 최선""",2022.01.03. 오전 10:24,255,https://n.news.naver.com/mnews/article/016/0001932266?sid=100
63,"김성주, 尹 향해 ""평생 남 뒷조사 해 감옥 처넣은 검찰 출신""",2022.06.23. 오후 4:27,252,https://n.news.naver.com/mnews/article/003/0011264645?sid=100
64,"박홍근 ""尹, 김건희 실세란 말 나와야겠냐…정권말 레임덕 수준""",2022.07.20. 오전 10:24,247,https://n.news.naver.com/mnews/article/003/0011315275?sid=100
65,"尹 ""5년간 탈원전 바보 짓"" 직격에…민주당 ""전세계가 바보냐""",2022.06.22. 오후 7:51,245,https://n.news.naver.com/mnews/article/009/0004981562?sid=100
66,"송영길 ""180석 민주당이 협력 안하면 어떤 대통령도 국정 못 끌고 가""",2021.09.30. 오전 2:16,242,https://n.news.naver.com/mnews/article/119/0002533795?sid=100
67,"1조 적자 한전, 전기료 동결…다음 정권에 떠넘긴 '적자 폭탄'",2021.12.20. 오후 1:36,241,https://n.news.naver.com/mnews/article/025/0003160143?sid=101
68,"""원전 늘릴 이유 없다…저렴해지는 재생에너지로 탄소중립 실현""",2021.09.07. 오전 7:05,239,https://n.news.naver.com/mnews/article/018/0005030746?sid=101
69,적폐 몰렸던 해외 광산…원자재 쇼크에 ‘귀한 몸’,2022.04.01. 오전 6:02,238,https://n.news.naver.com/mnews/article/050/0000060318?sid=101
70,박홍근 “‘김건희 실세’란 말 나와야겠냐. 출범 두달 만에 정권은 레임덕 수준”,2022.07.20. 오후 5:02,234,https://n.news.naver.com/mnews/article/022/0003717180?sid=100
71,"원전 5기 탈원전 손실, 국민이 낸 전기요금으로 메워",2021.11.26. 오전 3:04,232,https://n.news.naver.com/mnews/article/020/0003396076?sid=101
72,이재명 “관광객 1인당 1만원씩 받아 제주도민에 기본소득 지원”,2021.09.27. 오후 5:31,230,https://n.news.naver.com/mnews/article/366/0000763020?sid=100
73,전기요금 동결해도 `한전 영업손실` 결국 국민세금으로 메운다,2021.12.19. 오후 7:28,227,https://n.news.naver.com/mnews/article/029/0002711677?sid=101
74,21대 후반기 국회의장에 5선 김진표 선출,2022.07.04. 오후 2:57,225,https://n.news.naver.com/mnews/article/020/0003437999?sid=100
75,"문재인 정부 5년, 탈원전은 없었다",2022.06.16. 오후 8:06,223,https://n.news.naver.com/mnews/article/607/0000001133?sid=100
76,<사설>탈원전 비용 결국 국민에 전가…차기 정부서 책임 물어야,2021.11.26. 오전 11:51,218,https://n.news.naver.com/mnews/article/021/0002493913?sid=110
77,"박홍근 ""대통령 권력 사유화 반드시 대가…朴은 탄핵돼""(종합)",2022.07.20. 오전 11:38,217,https://n.news.naver.com/mnews/article/421/0006229275?sid=100
78,"정부 탄소중립案, 석탄발전 중단·원전 비중 ‘26→6%’ 축소 선언…에너지값 폭등 ‘無대책’",2021.10.18. 오후 4:39,214,https://n.news.naver.com/mnews/article/366/0000767366?sid=101
79,"김성주, 윤 대통령에 ""남 뒷조사로 감옥 처넣은 검찰…기대 안했다""",2022.06.23. 오후 5:11,212,https://n.news.naver.com/mnews/article/018/0005250086?sid=100
80,“한국 순부채비율 15% 불과…국가 마중물 투자로 GDP 높여야”,2022.01.18. 오전 10:02,210,https://n.news.naver.com/mnews/article/262/0000015132?sid=100
81,황금들녘 뒤덮은 ‘검은 투기’… 식량산업의 갈 길을 묻는다 [밀착취재],2021.10.17. 오전 9:03,208,https://n.news.naver.com/mnews/article/022/0003628893?sid=102
82,문대통령 “조기 정상가동” 언급…'신한울·신고리' 원전 가동 빨라지나,2022.02.26. 오전 7:01,207,https://n.news.naver.com/mnews/article/082/0001143308?sid=101
83,"이낙연, '탈원전 비판' 윤석열·최재형 싸잡아 비판... ""에너지 정책 몰이해 우려""",2021.07.06. 오후 4:19,204,https://n.news.naver.com/mnews/article/003/0010591908?sid=100
84,"이재명 ""대전환의 골든 타임…위기 극복 총사령관 될 것""[전문]",2022.02.24. 오후 8:56,202,https://n.news.naver.com/mnews/article/018/0005154600?sid=100
85,"李 ""불공정완화""·尹 ""디지털전환""·安 ""규제철폐""·沈 ""녹색전환"" [대선토론]",2022.02.21. 오후 9:08,201,https://n.news.naver.com/mnews/article/015/0004666188?sid=100
86,"이낙연, '탈원전 비판' 윤석열·최재형에 ""에너지 정책 몰이해""",2021.07.07. 오전 7:11,200,https://n.news.naver.com/mnews/article/008/0004612503?sid=100
87,"박진 ""대중외교, 아쉬운 부분 있었다…주권·정체성엔 단호해야""(종합)",2022.04.30. 오후 3:34,200,https://n.news.naver.com/mnews/article/001/0013148405?sid=100
88,"이재명 ""비호감 대선 송구, 네거티브 공방 중단…3040 장관 기용할 것""[전문]",2022.01.26. 오전 9:56,197,https://n.news.naver.com/mnews/article/088/0000742308?sid=100
89,"[전문]대선출마 선언한 심상정 ""산업화·민주화 정당에 수고비 줄 만큼 줬다…심상정 크게 써 달라""",2021.08.29. 오전 11:53,195,https://n.news.naver.com/mnews/article/277/0004960645?sid=100
90,"이재명 ""2030년 달 착륙""…윤석열 ""소상공인 보상 5천만원까지""",2021.12.22. 오전 11:46,191,https://n.news.naver.com/mnews/article/421/0005799065?sid=154
91,"“탈원전” 강조하던 文대통령, “주력 활용” 돌변한 까닭?",2022.02.28. 오전 4:04,190,https://n.news.naver.com/mnews/article/005/0001508354?sid=101
92,윤석열 “아이 태어나면 1년간 월 100만원…임대료 일부 국가 부담”,2022.01.11. 오전 10:42,188,https://n.news.naver.com/mnews/article/081/0003243956?sid=100
93,"李 ""신천지 압수수색 왜 막았나"" 尹 ""秋 공개지시는 완전히 쇼"" [2차 TV토론]",2022.02.11. 오후 11:11,186,https://n.news.naver.com/mnews/article/025/0003172956?sid=100
94,신재생 71% Vs 원전 6%·석탄 0%…“그린에너지 확대” Vs “전기요금 급등”,2021.08.06. 오전 12:06,184,https://n.news.naver.com/mnews/article/018/0005004282?sid=101
95,태양광 시설 늘리면 중국만 득 본다?,2022.02.23. 오전 8:47,182,https://n.news.naver.com/mnews/article/033/0000043732?sid=101
96,"'원전 옹호' 반기문에 환경단체 ""에너지 전환 이해도 못한 발언""",2021.11.11. 오후 4:05,181,https://n.news.naver.com/mnews/article/002/0002218565?sid=101
97,까다로운 조건 붙은 유럽 '친환경 원전' - 한국은?,2022.07.07. 오후 8:08,179,https://n.news.naver.com/mnews/article/214/0001207586?sid=101
98,"[르포]""90m 꼭대기서 봐도 끝이 안 보여""...사막을 뒤덮은 태양광",2022.01.01. 오전 5:30,178,https://n.news.naver.com/mnews/article/008/0004690577?sid=101
99,"文대통령 “태양광 중금속, 중국산, 녹조·새똥 환경오염은 오해”",2021.11.24. 오후 7:11,177,https://n.news.naver.com/mnews/article/366/0000776056?sid=100
100,"인수위, 한전 독과점 깨되 요금도 올리겠다",2022.04.28. 오후 3:51,174,https://n.news.naver.com/mnews/article/648/0000007649?sid=101
101,"李 ""정치교체는 대전환…완전 새로운 국민 내각·통합정부 만들겠다""",2022.01.26. 오전 9:00,172,https://n.news.naver.com/mnews/article/421/0005867462?sid=100
102,"전기요금 인상이 ""탈원전 고지서""라는 '가짜뉴스'",2021.09.26. 오전 9:08,171,https://n.news.naver.com/mnews/article/006/0000109820?sid=102
103,"점입가경 윤석열, 이번엔 “후쿠시마 방사능 유출 안됐다”",2021.08.05. 오후 10:24,167,https://n.news.naver.com/mnews/article/028/0002555626?sid=100
104,"""김혜경 경기도 왕비"" ""김건희, 리플리 증후군""…예결위서 부인 대리전",2022.02.08. 오후 6:53,165,https://n.news.naver.com/mnews/article/009/0004919196?sid=100
105,[사설] 두산중공업 위기가 ‘탈원전 탓’이라는 황당한 거짓말,2021.08.03. 오후 6:18,162,https://n.news.naver.com/mnews/article/028/0002555287?sid=110
106,"文, 이번엔 체코에 ‘한국원전 우수성’ 강조… 野 “바다만 건너면 입장 달라져”",2021.11.05. 오전 4:04,161,https://n.news.naver.com/mnews/article/023/0003651062?sid=100
107,文 방문 UAE 국제공항 피격…LG엔솔 일반청약 돌입 [모닝브리핑],2022.01.18. 오전 7:01,160,https://n.news.naver.com/mnews/article/015/0004654058?sid=101
108,[인터뷰] 송영길 “코로나에도 경선 치러내야…연기는 불가”,2021.07.11. 오후 5:21,157,https://n.news.naver.com/mnews/article/081/0003200705?sid=100
109,[단독] ‘월성 1호기 조기폐쇄’ 강요해놓고…  성윤모 “한수원과 협의” 허위 답변,2021.10.04. 오후 6:07,156,https://n.news.naver.com/mnews/article/022/0003625040?sid=102
110,"이재명 ""'경제 대통령'되겠다…벤처투자 예산 10조·창업기업 30만개 시대""",2021.12.08. 오전 11:38,155,https://n.news.naver.com/mnews/article/629/0000120449?sid=100
111,탈원전 피해 규모 28조 추산…지자체들 “보상 대책 필요”,2022.01.17. 오후 6:04,154,https://n.news.naver.com/mnews/article/020/0003406219?sid=102
112,"EU보다 3배 빠른 탄소중립에···""정유업계 최대 800조 피해""[뒷북비즈]",2021.10.23. 오후 4:51,153,https://n.news.naver.com/mnews/article/011/0003976607?sid=101
113,尹 ‘탈원전 성토’ 행보에 與 “적반하장에 무식” 맹비난,2021.07.06. 오후 3:48,151,https://n.news.naver.com/mnews/article/016/0001857781?sid=100
114,[전문] 문대통령 제76주년 광복절 경축사,2021.08.15. 오전 10:53,149,https://n.news.naver.com/mnews/article/119/0002520591?sid=100
115,사용후핵연료를 유산으로 남기시겠습니까?[공동기고],2022.07.19. 오전 8:07,149,https://n.news.naver.com/mnews/article/033/0000044340?sid=100
116,"문 대통령 “국민 70% 2차백신 접종, 조기달성 기대”",2021.09.14. 오후 12:55,147,https://n.news.naver.com/mnews/article/022/0003619480?sid=100
117,불교계 대승보살 1080명 李 지지선언…개신교 목회자도 지지,2022.02.18. 오후 3:52,146,https://n.news.naver.com/mnews/article/421/0005916046?sid=100
118,"[대선 토론] 與野 'RE100' 공방…""모른다니 충격"" vs ""장학퀴즈 하나""",2022.02.04. 오후 2:12,145,https://n.news.naver.com/mnews/article/586/0000034457?sid=100
119,"윤석열 ""아이 태어나면 1년간 매월 100만원씩 지급""",2022.01.11. 오전 10:33,144,https://n.news.naver.com/mnews/article/082/0001136077?sid=100
120,"""인간다운 최소한의 삶""… 혼란 틈타 '기본시리즈' 다시 꺼낸 이재명",2022.01.07. 오전 6:03,143,https://n.news.naver.com/mnews/article/022/0003655181?sid=100
121,"'조국 사태 尹과 합작' 비판에, 이낙연 측 ""선 넘지마라""(종합)",2021.08.10. 오후 9:55,140,https://n.news.naver.com/mnews/article/003/0010658130?sid=100
122,"이재명 “국정은 실전, 초보론 안돼”",2022.03.08. 오전 3:02,138,https://n.news.naver.com/mnews/article/020/0003415063?sid=100
123,文대통령 “확장적 재정정책 1석3조…재정 건전성에 도움”,2021.07.06. 오전 11:19,137,https://n.news.naver.com/mnews/article/366/0000743363?sid=100
124,"한국 전기요금, 원전 대국 프랑스보다 절반이나 싼 까닭은",2021.12.14. 오전 5:03,137,https://n.news.naver.com/mnews/article/028/0002571540?sid=102
125,"文대통령 “신냉전 양상, 우크라이나 사태로 증폭…한국, 많은 역할 요구받아”",2022.03.03. 오후 5:15,136,https://n.news.naver.com/mnews/article/366/0000797408?sid=100
126,"민주 ""탈원전 바보같다는 尹대통령, 전세계가 바보냐""",2022.06.22. 오후 5:41,135,https://n.news.naver.com/mnews/article/001/0013262982?sid=100
127,[사설] “멀쩡한 원전 폐쇄”라 억지 쓰며 최악 치달은 ‘정치 사법화’,2021.08.04. 오후 6:44,133,https://n.news.naver.com/mnews/article/028/0002555426?sid=110
128,"박홍근 ""尹정부 새 경제정책, 이명박·박근혜 실패 재탕""",2022.06.17. 오전 10:34,133,https://n.news.naver.com/mnews/article/079/0003654803?sid=100
129,"이재명 ""윤석열, 주1회 토론하자…국민들 보시고 판단해야""",2021.12.28. 오후 5:29,131,https://n.news.naver.com/mnews/article/079/0003590775?sid=154
130,"이준석 ""다른 후보들은 사드 배치 반대론자…尹과 대비된다""",2022.02.02. 오후 2:09,130,https://n.news.naver.com/mnews/article/088/0000743108?sid=100
131,"윤석열 ""임대료 1/3 국가 부담…1200만원 부모급여""(1보)",2022.01.11. 오전 10:29,129,https://n.news.naver.com/mnews/article/003/0010937471?sid=100
132,"[전문]文대통령 “선진국 올라선 韓, 새로운 꿈꿔야”",2021.08.15. 오전 10:49,128,https://n.news.naver.com/mnews/article/018/0005011431?sid=100
133,"이재명 ""기업인들, RE100-EU택소노미 심각성 아실 듯…유능한 경제 대통령 필요""",2022.02.14. 오후 4:28,128,https://n.news.naver.com/mnews/article/009/0004921619?sid=100
134,"이재명 ""文대통령 '맘고생 많았네' 위로..이준석 막장""",2021.07.15. 오전 7:31,127,https://n.news.naver.com/mnews/article/018/0004985034?sid=100
135,"전기요금, 또 오르나…‘脫원전 청구서’ 기후환경요금 조정",2021.09.26. 오전 7:47,127,https://n.news.naver.com/mnews/article/016/0001891273?sid=101
136,대선 코앞 '원전' 거론한 文…'탈원전 논란' 의식했나,2022.02.25. 오후 8:24,127,https://n.news.naver.com/mnews/article/001/0013014079?sid=100
137,"송영길 ""전력 예비율 문제 없어…탈원전 공격 부적절""",2021.07.22. 오후 3:32,126,https://n.news.naver.com/mnews/article/003/0010622817?sid=100
138,"'태양광 매화꽃' 핀 합천댐 시찰한 文대통령 ""주민참여형 모델 확산할 것""",2021.11.24. 오후 7:01,126,https://n.news.naver.com/mnews/article/079/0003578887?sid=100
139,"文 ""남북·북미대화 조기 재개""…마크롱 ""필요하다면 기꺼이 기여""(종합)",2021.10.31. 오전 2:12,124,https://n.news.naver.com/mnews/article/421/0005691553?sid=100
140,[영상]이재명 “위기를 기회로 바꿔 희망민국 만들겠다..주권자 대리하는 일꾼으로 국민 곁에 설 것”,2021.07.01. 오전 7:30,123,https://n.news.naver.com/mnews/article/277/0004929671?sid=100
141,"李 ""RE100·택소노미"" 또 꺼내며 ""울산이 탈탄소·재생에너지 중심""",2022.02.05. 오후 12:11,123,https://n.news.naver.com/mnews/article/025/0003171207?sid=100
142,"[빚 무덤 한전④] 전기요금 인상이 해법…""서서히 올려야"" vs ""빅스텝 필요""",2022.07.04. 오후 6:29,121,https://n.news.naver.com/mnews/article/119/0002618099?sid=101
143,"윤석열의 '파격' 공약…""부모급여 100만원, 임대료 나눔제 도입""",2022.01.11. 오후 2:12,119,https://n.news.naver.com/mnews/article/586/0000033488?sid=100
144,文 “원전을 주력으로”…보성파워텍·우리기술 등 원전株 동반 강세,2022.02.28. 오후 4:16,118,https://n.news.naver.com/mnews/article/024/0000073508?sid=101
145,2050년까지 ‘탄소’ 어떻게 줄이나?,2021.08.05. 오후 9:10,117,https://n.news.naver.com/mnews/article/056/0011096205?sid=101
146,"중앙일보 ""탈원전 전력손실, 30년간 1000조"" 보도에 ""터무니 없어""",2021.09.28. 오전 9:59,116,https://n.news.naver.com/mnews/article/006/0000109847?sid=102
147,"전기요금 또 오르나...정부·한전, 연말에 기후환경요금 조정",2021.09.26. 오전 9:33,115,https://n.news.naver.com/mnews/article/366/0000762761?sid=101
148,이준석 “다른 후보들은 사드배치 반대론자…尹과 대비”,2022.02.02. 오전 11:44,115,https://n.news.naver.com/mnews/article/016/0001945162?sid=100
149,[윤석열 시대] 신한울 건설 재개 등 탈원전 백지화…네거티브 규제 전환,2022.03.10. 오전 11:52,114,https://n.news.naver.com/mnews/article/014/0004800999?sid=101
150,"유럽 ""원전은 친환경""…우리 정부 '난처'",2022.01.03. 오후 8:31,113,https://n.news.naver.com/mnews/article/055/0000944043?sid=101
151,"[전문] 文 ""평화롭고 품격있는 선진국…함께 잘사는 나라 꿈 현실화""",2021.08.15. 오전 10:50,112,https://n.news.naver.com/mnews/article/421/0005542633?sid=100
152,"이재명 ""韓 역사상 가장 젊은 내각 구성…3040 장관 적극 등용""[전문]",2022.01.26. 오전 9:01,112,https://n.news.naver.com/mnews/article/018/0005134074?sid=100
153,"이재명 후보 ""과학기술혁신 부총리 도입하겠다""",2021.12.22. 오후 12:37,111,https://n.news.naver.com/mnews/article/092/0002242924?sid=105
154,"[탈원전 5년]③ 원전 없는 탄소중립, 기업들 허리 휜다",2022.04.23. 오전 6:01,110,https://n.news.naver.com/mnews/article/366/0000808468?sid=101
155,"원희룡 ""文정부의 탈원전 고집…결국 전기요금 인상돼""",2021.09.23. 오후 1:43,109,https://n.news.naver.com/mnews/article/018/0005043065?sid=100
156,윤석열 새해 기자회견 “아이 낳으면 1년간 매달 100만원…임대료는 3분의 1만”,2022.01.11. 오후 9:29,108,https://n.news.naver.com/mnews/article/028/0002575164?sid=100
157,"與 ""탈원전에 '전력수급 불안요소' 프레임 씌우지 말라""",2021.07.20. 오전 11:58,107,https://n.news.naver.com/mnews/article/001/0012536702?sid=100
158,"""이봐 해봤어""…정의선 뚝심, 현대차는 안돼→현대차가 한대",2021.10.11. 오전 11:02,107,https://n.news.naver.com/mnews/article/009/0004863045?sid=103
